ground_truth,FileName,SPLIT,SSL_SPLIT
27,3927_TommySands_27_m.jpg,VAL,EXCLUDE
35,10771_OrnellaMuti_35_f.jpg,TRAIN,EXCLUDE
63,6560_LeeJCobb_63_m.jpg,TRAIN,EXCLUDE
33,1806_TomHulce_33_m.jpg,TRAIN,EXCLUDE
66,108_PaulAnka_66_m.jpg,TRAIN,EXCLUDE
51,5782_BenGazzara_51_m.jpg,TRAIN,EXCLUDE
48,8041_HorstBuchholz_48_m.jpg,TRAIN,EXCLUDE
52,4481_WilliamDafoe_52_m.jpg,TRAIN,EXCLUDE
77,9525_CHARLIERUGGLES_77_m.jpg,TEST,EXCLUDE
61,5082_AnthonyHopkins_61_m.jpg,TRAIN,EXCLUDE
72,10328_TerryMoore_72_f.jpg,VAL,EXCLUDE
43,4066_ClintWalker_43_m.jpg,TRAIN,EXCLUDE
17,13334_AvaGardner_17_f.jpg,TRAIN,EXCLUDE
71,11980_AngelaLansbury_71_f.jpg,VAL,EXCLUDE
57,1794_TomHanks_57_m.jpg,TRAIN,EXCLUDE
46,5808_ClarkGable_46_m.jpg,TRAIN,LABELED
30,14231_IngridBergman_30_f.jpg,TRAIN,EXCLUDE
67,3129_ChuckNorris_67_m.jpg,TRAIN,EXCLUDE
45,559_MargaretThatcher_45_f.jpg,TRAIN,EXCLUDE
64,8454_WalterPidgeon_64_m.jpg,TRAIN,EXCLUDE
44,1606_AlCorley_44_m.jpg,TRAIN,EXCLUDE
47,15745_MaryTamm_47_f.jpg,TRAIN,EXCLUDE
38,4742_MichelPiccoli_38_m.jpg,TRAIN,EXCLUDE
32,13928_BettyGrable_32_f.jpg,TRAIN,EXCLUDE
48,12665_IsabelleHuppert_48_f.jpg,TEST,EXCLUDE
55,12010_CybillShepherd_55_f.jpg,TRAIN,EXCLUDE
33,3100_ChuckNorris_33_m.jpg,TRAIN,EXCLUDE
40,8625_FrankSinatra_40_m.jpg,TRAIN,LABELED
65,6907_YvesMontand_65_m.jpg,VAL,EXCLUDE
66,5616_PeterFalk_66_m.jpg,TEST,EXCLUDE
61,8710_MurrayHamilton_61_m.jpg,TEST,EXCLUDE
85,2352_AbeVigoda_85_m.jpg,TEST,EXCLUDE
70,13854_AnneBancroft_70_f.jpg,TRAIN,EXCLUDE
22,200_JhonLenon_22_m.jpg,TRAIN,EXCLUDE
40,1192_ErnestRutherford_40_m.jpg,TEST,EXCLUDE
29,15735_MaryTamm_29_f.jpg,TRAIN,EXCLUDE
65,10891_TippiHedren_65_f.jpg,TRAIN,EXCLUDE
28,3978_BurtReynolds_28_m.jpg,TRAIN,EXCLUDE
24,14561_BeverlyRoberts_24_f.jpg,VAL,EXCLUDE
40,10735_MerylStreep_40_f.jpg,TRAIN,EXCLUDE
29,258_michaeljackson_29_m.jpg,TRAIN,EXCLUDE
41,14672_ClaudetteColbert_41_f.jpg,TRAIN,EXCLUDE
52,8002_GiulianoGemma_52_m.jpg,TRAIN,EXCLUDE
32,7529_RobertMorley_32_m.jpg,TRAIN,EXCLUDE
52,3791_SeanConnery_52_m.jpg,TRAIN,EXCLUDE
46,11000_EllenBurstyn_46_f.jpg,TRAIN,EXCLUDE
15,11087_JodieFoster_15_f.jpg,VAL,EXCLUDE
51,6771_RockHudson_51_m.jpg,TRAIN,EXCLUDE
48,9694_MegRyan_48_f.jpg,TRAIN,EXCLUDE
77,3213_EliWallach_77_m.jpg,VAL,EXCLUDE
20,10556_KathrynHays_20_f.jpg,TRAIN,EXCLUDE
57,8708_MurrayHamilton_57_m.jpg,TRAIN,EXCLUDE
77,883_WinstonChurchill_77_m.jpg,TRAIN,EXCLUDE
14,11694_OliviaHussey_14_f.jpg,TEST,EXCLUDE
36,11284_SophiaLoren_36_f.jpg,TRAIN,EXCLUDE
20,4301_KirkDouglas_20_m.jpg,TRAIN,EXCLUDE
39,5086_AnthonyHopkins_39_m.jpg,TEST,EXCLUDE
24,1654_BobDylan_24_m.jpg,VAL,EXCLUDE
31,14119_SusannahYork_31_f.jpg,TRAIN,EXCLUDE
27,179_JhonLenon_27_m.jpg,VAL,EXCLUDE
70,9941_AliMacGraw_70_f.jpg,TRAIN,EXCLUDE
26,12981_ClaudiaCardinale_26_f.jpg,TRAIN,EXCLUDE
45,6962_CharlesBoyer_45_m.jpg,TRAIN,LABELED
25,298_HatzidakisManos_25_m.jpg,TRAIN,EXCLUDE
70,11878_BarbaraBouchet_70_f.jpg,TEST,EXCLUDE
70,3832_StacyKeach_70_m.jpg,VAL,EXCLUDE
48,14021_GreerGarson_48_f.jpg,TRAIN,EXCLUDE
62,8110_Konstantaras_62_m.jpg,TEST,EXCLUDE
49,4496_CarlosSantana_49_m.jpg,TRAIN,EXCLUDE
59,553_angelamerkel_59_f.jpg,TRAIN,EXCLUDE
30,7064_FessParker_30_m.jpg,TRAIN,EXCLUDE
55,12320_MelindaDillion_55_f.jpg,TRAIN,EXCLUDE
44,2683_JohnCleese_44_m.jpg,TRAIN,EXCLUDE
30,7528_RobertMorley_30_m.jpg,TRAIN,EXCLUDE
50,7834_AnthonyQuayle_50_m.jpg,VAL,EXCLUDE
86,4298_KirkDouglas_86_m.jpg,TEST,EXCLUDE
46,7486_PeterMarkRichman_46_m.jpg,TEST,EXCLUDE
37,13950_DeborahKerr_37_f.jpg,TRAIN,EXCLUDE
66,3775_RutgerHauer_66_m.jpg,TEST,EXCLUDE
54,13296_AmandaRedman_54_f.jpg,TRAIN,EXCLUDE
36,15539_JulieBishop_36_f.jpg,TRAIN,LABELED
24,5988_JohnHuston_24_m.jpg,TRAIN,EXCLUDE
31,16484_SerenaWilliams_31_f.jpg,TRAIN,EXCLUDE
22,14583_JenniferJones_22_f.jpg,TRAIN,EXCLUDE
16,11695_OliviaHussey_16_f.jpg,TRAIN,EXCLUDE
46,16456_Tyson_46_f.jpg,TRAIN,EXCLUDE
59,3539_MartinSheen_59_m.jpg,TRAIN,EXCLUDE
56,7044_DavidNiven_56_m.jpg,VAL,EXCLUDE
30,7983_GiulianoGemma_30_m.jpg,TRAIN,EXCLUDE
35,2576_GeneWilder_35_m.jpg,TRAIN,EXCLUDE
48,8627_FrankSinatra_48_m.jpg,TRAIN,EXCLUDE
55,1212_MendeleievDmitri_55_m.jpg,TRAIN,EXCLUDE
41,4093_DickVanDyke_41_m.jpg,TRAIN,EXCLUDE
36,13498_GladysCooper_36_f.jpg,VAL,EXCLUDE
64,4149_GenaRowlands_64_m.jpg,TRAIN,EXCLUDE
46,3853_SteveKanaly_46_m.jpg,TRAIN,EXCLUDE
42,7897_FredAstaire_42_m.jpg,VAL,EXCLUDE
40,10853_RaquelWelch_40_f.jpg,TRAIN,EXCLUDE
27,10637_LuiseRainer_27_f.jpg,TRAIN,EXCLUDE
18,15728_MaryTamm_18_f.jpg,TEST,EXCLUDE
40,7248_KrisKristofferson_40_m.jpg,TRAIN,EXCLUDE
39,5152_BobHope_39_m.jpg,TRAIN,EXCLUDE
64,2321_SamNeill_64_m.jpg,TRAIN,EXCLUDE
85,1366_BertrandRussell_85_m.jpg,TRAIN,EXCLUDE
36,6065_WilliamShatner_36_m.jpg,TRAIN,EXCLUDE
76,605_Gorbachev_76_m.jpg,TEST,EXCLUDE
39,2036_JohnJames_39_m.jpg,TRAIN,EXCLUDE
51,6786_RowanAtkinson_51_m.jpg,TRAIN,EXCLUDE
69,15891_StВphaneAudran_69_f.jpg,TRAIN,EXCLUDE
39,130_MickJagger_39_m.jpg,TRAIN,EXCLUDE
60,4706_KostasVoutsas_60_m.jpg,TRAIN,EXCLUDE
59,5140_ArmandAssante_59_m.jpg,TRAIN,EXCLUDE
21,14087_RomySchneider_21_f.jpg,TRAIN,EXCLUDE
38,11410_AnnetteBening_38_f.jpg,TRAIN,EXCLUDE
27,5113_ArmandAssante_27_m.jpg,TRAIN,EXCLUDE
91,13403_CelesteHolm_91_f.jpg,TRAIN,EXCLUDE
49,4478_WilliamDafoe_49_m.jpg,TRAIN,EXCLUDE
30,12578_DonnaReed_30_f.jpg,TRAIN,LABELED
34,600_QueenElizabet_34_f.jpg,TRAIN,EXCLUDE
32,13159_JaneWyman_32_f.jpg,TRAIN,EXCLUDE
59,8971_FredMacMurray_59_m.jpg,TRAIN,EXCLUDE
37,6998_ChristopherWalken_37_m.jpg,TRAIN,EXCLUDE
62,7147_JeanPaulBelmondo_62_m.jpg,TRAIN,EXCLUDE
27,2844_RyanONeal_27_m.jpg,TRAIN,LABELED
40,11105_JodieFoster_40_f.jpg,TRAIN,EXCLUDE
47,9693_MegRyan_47_f.jpg,TRAIN,EXCLUDE
70,10429_BarbaraBain_70_f.jpg,TRAIN,EXCLUDE
70,2596_GeneWilder_70_m.jpg,TRAIN,EXCLUDE
55,4498_CarlosSantana_55_m.jpg,VAL,EXCLUDE
16,9796_JaneAsher_16_f.jpg,VAL,EXCLUDE
51,3312_JackColeman_51_m.jpg,TEST,EXCLUDE
82,8265_ReginaldOwen_82_m.jpg,VAL,EXCLUDE
27,12756_KathleenTurner_27_f.jpg,TRAIN,EXCLUDE
49,8177_PatrickSwayze_49_m.jpg,TRAIN,EXCLUDE
40,12993_ClaudiaCardinale_40_f.jpg,VAL,EXCLUDE
25,16388_Houston_25_f.jpg,TRAIN,EXCLUDE
34,15962_MartinLutherKing_34_m.jpg,TRAIN,EXCLUDE
63,3401_JohnLithgow_63_m.jpg,TRAIN,EXCLUDE
25,16370_Houston_25_f.jpg,TRAIN,EXCLUDE
32,5067_AnthonyHopkins_32_m.jpg,TEST,EXCLUDE
15,9872_LauraDern_15_f.jpg,TRAIN,EXCLUDE
32,183_JhonLenon_32_m.jpg,TRAIN,EXCLUDE
50,6074_WilliamShatner_50_m.jpg,TRAIN,EXCLUDE
26,16224_RichardPryor_26_m.jpg,VAL,EXCLUDE
29,3066_BruceWillis_29_m.jpg,TRAIN,EXCLUDE
67,9286_BurtLancaster_67_m.jpg,TRAIN,EXCLUDE
46,8055_HorstBuchholz_46_m.jpg,TEST,EXCLUDE
47,8960_FredMacMurray_47_m.jpg,TRAIN,EXCLUDE
40,1997_JamesCaan_40_m.jpg,TRAIN,EXCLUDE
40,1543_Bono_40_m.jpg,VAL,EXCLUDE
27,14060_JudyHolliday_27_f.jpg,TRAIN,EXCLUDE
41,9923_AliMacGraw_41_f.jpg,TRAIN,EXCLUDE
57,702_ElVenizelos_57_m.jpg,TRAIN,EXCLUDE
21,13011_GeraldineChaplin_21_f.jpg,TRAIN,EXCLUDE
61,9450_EdwardGRobinson_61_m.jpg,TEST,EXCLUDE
16,15215_DebraPaget_16_f.jpg,VAL,EXCLUDE
81,6220_DickieMoore_81_m.jpg,TEST,EXCLUDE
70,2017_JamesCaan_70_m.jpg,TRAIN,EXCLUDE
64,11873_BarbaraBouchet_64_f.jpg,TEST,EXCLUDE
22,13493_GladysCooper_22_f.jpg,TRAIN,EXCLUDE
22,1528_Bono_22_m.jpg,TRAIN,EXCLUDE
70,793_akistsoxatzopoulos_70_m.jpg,TRAIN,LABELED
58,4765_MichelPiccoli_58_m.jpg,TRAIN,EXCLUDE
34,9953_ElkeSommer_34_f.jpg,TRAIN,EXCLUDE
28,5343_JohnDerek_28_m.jpg,TEST,EXCLUDE
36,12098_EvaMarieSaint_36_f.jpg,TRAIN,EXCLUDE
90,5180_BobHope_90_m.jpg,VAL,EXCLUDE
43,1389_OdysseasElytis_43_m.jpg,VAL,EXCLUDE
33,6064_WilliamShatner_33_m.jpg,TRAIN,EXCLUDE
21,12224_IsabelleAdjani_21_f.jpg,TRAIN,EXCLUDE
70,2998_WoodyAllen_70_m.jpg,TEST,EXCLUDE
40,6561_LeeJCobb_40_m.jpg,TRAIN,EXCLUDE
54,3739_RogerAllam_54_m.jpg,TEST,EXCLUDE
37,4132_GenaRowlands_37_m.jpg,TRAIN,EXCLUDE
47,7648_TonyCurtis_47_m.jpg,TRAIN,EXCLUDE
22,13268_AmandaRedman_22_f.jpg,TRAIN,EXCLUDE
40,12826_MaryTylerMoore_40_f.jpg,TRAIN,EXCLUDE
57,666_TonyBlair_57_m.jpg,TRAIN,EXCLUDE
45,11166_LizaMinelli_45_f.jpg,TRAIN,EXCLUDE
63,8525_CharlesBronson_63_m.jpg,TRAIN,EXCLUDE
58,4175_HarrisonFord_58_m.jpg,TRAIN,EXCLUDE
40,10085_JaneBirkin_40_f.jpg,TRAIN,EXCLUDE
55,13311_SigourneyWeaver_55_f.jpg,TRAIN,EXCLUDE
40,3231_GeneHackman_40_m.jpg,TRAIN,EXCLUDE
71,14894_BernadetteLafont_71_f.jpg,TRAIN,EXCLUDE
50,2687_JohnCleese_50_m.jpg,TRAIN,EXCLUDE
25,13373_CelesteHolm_25_f.jpg,TRAIN,EXCLUDE
35,13388_CelesteHolm_35_f.jpg,TRAIN,EXCLUDE
43,16221_RichardPryor_43_m.jpg,TRAIN,EXCLUDE
58,5271_JackNicolson_58_m.jpg,TEST,EXCLUDE
80,282_PabloPicasso_80_m.jpg,TEST,EXCLUDE
60,4300_KirkDouglas_60_m.jpg,TRAIN,EXCLUDE
30,15859_StВphaneAudran_30_f.jpg,TRAIN,EXCLUDE
30,5730_TommyLeeJones_30_m.jpg,TRAIN,LABELED
28,9806_JaneAsher_28_f.jpg,TRAIN,EXCLUDE
30,6876_YvesMontand_30_m.jpg,TRAIN,LABELED
55,14736_MarleneDietrich_55_f.jpg,TRAIN,LABELED
81,5922_HowardKeel_81_m.jpg,VAL,EXCLUDE
31,9650_BoDerek_31_f.jpg,TRAIN,EXCLUDE
35,15559_JulieHagerty_35_f.jpg,TRAIN,EXCLUDE
31,15385_JanePowell_31_f.jpg,TRAIN,EXCLUDE
24,10940_DaliahLavi_24_f.jpg,TRAIN,EXCLUDE
37,15594_KateOMara_37_f.jpg,TRAIN,EXCLUDE
65,13051_GeraldineChaplin_65_f.jpg,TRAIN,EXCLUDE
29,8657_JamesStewart_29_m.jpg,TRAIN,EXCLUDE
13,13084_GretaGarbo_13_f.jpg,VAL,EXCLUDE
47,14293_JoanCrawford_47_f.jpg,TRAIN,EXCLUDE
33,15766_PamelaSueMartin_33_f.jpg,TRAIN,EXCLUDE
25,13873_AnneBancroft_25_f.jpg,TRAIN,EXCLUDE
46,2195_NickNolte_46_m.jpg,TRAIN,EXCLUDE
20,15006_AnnMiller_20_f.jpg,TEST,EXCLUDE
32,10464_BetteMidler_32_f.jpg,TRAIN,EXCLUDE
50,6460_JohnVernon_50_m.jpg,TRAIN,EXCLUDE
63,9368_GregoryPeck_63_m.jpg,TRAIN,EXCLUDE
76,274_PabloPicasso_76_m.jpg,TRAIN,LABELED
88,9911_RoseMarie_88_f.jpg,TEST,EXCLUDE
16,10966_DonnaDouglas_16_f.jpg,VAL,EXCLUDE
24,11459_JuliaRoberts_24_f.jpg,TRAIN,EXCLUDE
39,15310_EdwigeFenech_39_f.jpg,TRAIN,EXCLUDE
81,3481_LeslieCaron_81_m.jpg,VAL,EXCLUDE
24,4259_KevinCostner_24_m.jpg,TRAIN,EXCLUDE
58,14029_GreerGarson_58_f.jpg,TRAIN,EXCLUDE
28,5302_JackLemon_28_m.jpg,TEST,EXCLUDE
33,15536_JulieBishop_33_f.jpg,TRAIN,EXCLUDE
71,12726_JanetLeigh_71_f.jpg,TRAIN,EXCLUDE
39,14032_GreerGarson_39_f.jpg,TRAIN,EXCLUDE
45,12861_MylКneDemongeot_45_f.jpg,TEST,EXCLUDE
60,8927_ErnestBorgnine_60_m.jpg,TEST,EXCLUDE
54,5458_MartinScorsese_54_m.jpg,TRAIN,EXCLUDE
32,12746_JenniferAniston_32_f.jpg,TRAIN,EXCLUDE
72,1585_IanHolm_72_m.jpg,TRAIN,EXCLUDE
35,11959_AngelaLansbury_35_f.jpg,VAL,EXCLUDE
38,9432_EdwardGRobinson_38_m.jpg,TRAIN,EXCLUDE
18,7938_GilbertRoland_18_m.jpg,TRAIN,LABELED
50,6662_OrsonWelles_50_m.jpg,TRAIN,EXCLUDE
70,16021_MorganFreeman _70_m.jpg,VAL,EXCLUDE
56,15882_StВphaneAudran_56_f.jpg,TRAIN,EXCLUDE
22,4646_JeffGoldblum_22_m.jpg,TRAIN,EXCLUDE
74,2488_ClaudeRich_74_m.jpg,TEST,EXCLUDE
54,5751_TommyLeeJones_54_m.jpg,TRAIN,EXCLUDE
38,3167_DerekJacobi_38_m.jpg,TEST,EXCLUDE
75,1157_FrederickSanger_75_m.jpg,TEST,EXCLUDE
42,15598_KateOMara_42_f.jpg,TEST,EXCLUDE
65,85_PaulAnka_65_m.jpg,TRAIN,EXCLUDE
38,9630_AlexandrakisAlekos_38_m.jpg,TRAIN,EXCLUDE
35,14550_AudreyHepburn_35_f.jpg,TRAIN,EXCLUDE
57,6201_DickieMoore_57_m.jpg,TEST,EXCLUDE
25,2023_JohnJames_25_m.jpg,TEST,EXCLUDE
19,10243_LivUllmann_19_f.jpg,TRAIN,LABELED
67,5977_JeanMarais_67_m.jpg,VAL,EXCLUDE
38,14104_RomySchneider_38_f.jpg,TRAIN,EXCLUDE
47,402_SteveJobsb_47_m.jpg,TRAIN,EXCLUDE
25,10559_KathrynHays_25_f.jpg,TRAIN,EXCLUDE
35,1629_AlPacino_35_m.jpg,TRAIN,EXCLUDE
27,14593_JenniferJones_27_f.jpg,TRAIN,EXCLUDE
27,1047_EdwardTeller_27_m.jpg,TRAIN,EXCLUDE
71,16103_DannyGlover_71_m.jpg,TRAIN,EXCLUDE
19,15458_JeanetteMacDonald_19_f.jpg,TRAIN,EXCLUDE
54,8843_ArnoldSchwarzenegger_54_m.jpg,TRAIN,EXCLUDE
72,4776_MichelPiccoli_72_m.jpg,TEST,EXCLUDE
37,2957_tomselleck_37_m.jpg,TEST,EXCLUDE
39,5669_RayDanton_39_m.jpg,TRAIN,EXCLUDE
18,12539_AlikiBoug_18_f.jpg,TEST,EXCLUDE
22,207_ElvisPresley_22_m.jpg,VAL,EXCLUDE
33,1315_AlbertCamus_33_m.jpg,TRAIN,LABELED
52,7962_GilbertRoland_52_m.jpg,TRAIN,EXCLUDE
73,15893_StВphaneAudran_73_f.jpg,TRAIN,EXCLUDE
80,836_HarrySTruman_80_m.jpg,TEST,EXCLUDE
82,16333_Dee_82_f.jpg,VAL,EXCLUDE
74,13004_ClaudiaCardinale_74_f.jpg,TRAIN,EXCLUDE
37,8497_AlejandroRey_37_m.jpg,TRAIN,LABELED
18,5481_MichaelKeaton_18_m.jpg,TRAIN,LABELED
33,12032_DebbieReynolds_33_f.jpg,TRAIN,EXCLUDE
78,8982_FredMacMurray_78_m.jpg,VAL,EXCLUDE
25,11762_TildaSwinton_25_f.jpg,TRAIN,EXCLUDE
40,13888_AnnieGirardot_40_f.jpg,TRAIN,EXCLUDE
65,8741_RichardAttenborough_65_m.jpg,TRAIN,EXCLUDE
38,6553_LeeJCobb_38_m.jpg,TRAIN,EXCLUDE
35,8827_ArnoldSchwarzenegger_35_m.jpg,TRAIN,EXCLUDE
62,4600_GordonThomson_62_m.jpg,TRAIN,EXCLUDE
39,8671_JohnCassavetes_39_m.jpg,TRAIN,EXCLUDE
40,13154_JaneWyman_40_f.jpg,TRAIN,EXCLUDE
47,2928_ScottGlenn_47_m.jpg,TRAIN,EXCLUDE
59,3025_AlanRickman_59_m.jpg,TRAIN,EXCLUDE
75,2599_GeneWilder_75_m.jpg,VAL,EXCLUDE
52,4663_JeffGoldblum_52_m.jpg,TRAIN,EXCLUDE
64,5714_RoyRogers_64_m.jpg,TRAIN,EXCLUDE
36,8414_VictorMature_36_m.jpg,TRAIN,EXCLUDE
42,4227_HelmutBerger_42_m.jpg,TEST,EXCLUDE
7,12781_MargaretOBrien_7_f.jpg,TRAIN,EXCLUDE
52,3258_GeneHackman_52_m.jpg,TRAIN,EXCLUDE
60,12366_MyrnaLoy_60_f.jpg,TRAIN,EXCLUDE
35,16393_Houston_35_f.jpg,TRAIN,EXCLUDE
19,15522_JulieBishop_19_f.jpg,VAL,EXCLUDE
63,1086_NielsBohr_63_m.jpg,TRAIN,EXCLUDE
52,3581_MichaelYork_52_m.jpg,TRAIN,EXCLUDE
28,10681_LuiseRainer_28_f.jpg,TRAIN,EXCLUDE
56,4385_RobertDuvall_56_m.jpg,TRAIN,EXCLUDE
37,2552_GaryOldman_37_m.jpg,TEST,EXCLUDE
73,14749_MarleneDietrich_73_f.jpg,TRAIN,EXCLUDE
48,2620_JamesWoods_48_m.jpg,TRAIN,EXCLUDE
76,13908_AnnieGirardot_76_f.jpg,TEST,EXCLUDE
35,9288_BurtLancaster_35_m.jpg,TRAIN,EXCLUDE
52,963_Gaddafi_52_m.jpg,TEST,EXCLUDE
39,8553_CliffRobertson_39_m.jpg,TRAIN,EXCLUDE
34,11512_JulieChristie_34_f.jpg,TRAIN,EXCLUDE
75,14706_ElizabethTaylor_75_f.jpg,TRAIN,EXCLUDE
33,15437_JanetEllis_33_f.jpg,TRAIN,EXCLUDE
27,11763_TildaSwinton_27_f.jpg,TRAIN,EXCLUDE
78,15205_CydCharisse_78_f.jpg,TEST,EXCLUDE
53,9733_DorisDay_53_f.jpg,TRAIN,EXCLUDE
16,3136_DannyDeVito_16_m.jpg,VAL,EXCLUDE
39,8473_WilliamHolden_39_m.jpg,TRAIN,EXCLUDE
77,14694_ElizabethTaylor_77_f.jpg,TRAIN,EXCLUDE
40,2614_JamesWoods_40_m.jpg,TRAIN,LABELED
77,7741_VincentPrice_77_m.jpg,TEST,EXCLUDE
30,13093_GretaGarbo_30_f.jpg,TRAIN,EXCLUDE
36,435_JohnDRockefeller_36_m.jpg,TEST,EXCLUDE
36,9828_JudyDavis_36_f.jpg,TRAIN,EXCLUDE
29,10006_GoldieHawn_29_f.jpg,TRAIN,EXCLUDE
32,14637_BarbaraStanwyck_32_f.jpg,TRAIN,EXCLUDE
45,1737_TimCurry_45_m.jpg,TRAIN,EXCLUDE
61,6509_JohnnyCash_61_m.jpg,VAL,EXCLUDE
27,10646_LuiseRainer_27_f.jpg,TRAIN,EXCLUDE
37,5182_CharlesGrodin_37_m.jpg,TRAIN,EXCLUDE
54,10788_OrnellaMuti_54_f.jpg,TRAIN,EXCLUDE
31,11281_SophiaLoren_31_f.jpg,TRAIN,EXCLUDE
33,6484_JohnnyCash_33_m.jpg,TRAIN,EXCLUDE
75,6101_CaryGrant_75_m.jpg,TRAIN,EXCLUDE
68,1165_AlbertSchweitzer_68_m.jpg,VAL,EXCLUDE
52,16161_SidneyPoitier_52_m.jpg,TRAIN,EXCLUDE
44,3946_BrianDennehy_44_m.jpg,TRAIN,EXCLUDE
32,4708_KostasVoutsas_32_m.jpg,TRAIN,EXCLUDE
45,16290_campbell_45_f.jpg,TRAIN,EXCLUDE
35,6342_JamesArness_35_m.jpg,TRAIN,EXCLUDE
38,7348_LouisJourdan_38_m.jpg,TEST,EXCLUDE
9,13487_GladysCooper_9_f.jpg,TRAIN,EXCLUDE
64,10751_MerylStreep_64_f.jpg,TRAIN,EXCLUDE
25,15669_KathrynGrayson_25_f.jpg,TRAIN,EXCLUDE
17,1336_Soljenitsyne_17_m.jpg,VAL,EXCLUDE
26,8111_LeslieNielsen_26_m.jpg,TRAIN,EXCLUDE
94,5882_HerbertLom_94_m.jpg,TRAIN,EXCLUDE
36,3806_StacyKeach_36_m.jpg,TRAIN,EXCLUDE
58,7771_AlbertoSordi_58_m.jpg,TRAIN,EXCLUDE
32,4264_KevinCostner_32_m.jpg,TRAIN,LABELED
31,13349_BetteDavis_31_f.jpg,TRAIN,EXCLUDE
44,9178_PeterSellers_44_m.jpg,TRAIN,EXCLUDE
70,1373_GiorgosSeferis_70_m.jpg,TRAIN,EXCLUDE
38,13161_JaneWyman_38_f.jpg,TRAIN,EXCLUDE
38,8865_CharltonHeaston_38_m.jpg,TRAIN,EXCLUDE
43,12202_ImeldaStaunton_43_f.jpg,VAL,EXCLUDE
27,13723_PatriciaNeal_27_f.jpg,VAL,EXCLUDE
53,12151_FrancescaAnnis_53_f.jpg,TRAIN,EXCLUDE
40,4507_CarlosSantana_40_m.jpg,TRAIN,EXCLUDE
27,4996_WarrenBeatty_27_m.jpg,TRAIN,EXCLUDE
44,13252_ShirleyMacLaine_44_f.jpg,TRAIN,EXCLUDE
42,12547_AlikiBoug_42_f.jpg,TRAIN,EXCLUDE
59,1828_TomHulce_59_m.jpg,TRAIN,EXCLUDE
45,9504_CHARLIERUGGLES_45_m.jpg,TRAIN,EXCLUDE
85,627_mitsotakis_85_m.jpg,VAL,EXCLUDE
55,568_MargaretThatcher_55_f.jpg,TEST,EXCLUDE
37,7949_GilbertRoland_37_m.jpg,TRAIN,LABELED
34,10564_KathrynHays_34_f.jpg,TRAIN,LABELED
26,10723_MaggieSmith_26_f.jpg,TRAIN,EXCLUDE
38,1408_ErnestHemingway_38_m.jpg,VAL,EXCLUDE
67,5870_HerbertLom_67_m.jpg,TRAIN,EXCLUDE
19,13585_JeanPeters_19_f.jpg,TEST,EXCLUDE
76,13239_RoyScheider_76_f.jpg,TEST,EXCLUDE
58,14678_ClaudetteColbert_58_f.jpg,VAL,EXCLUDE
51,7518_RichardBoone_51_m.jpg,TEST,EXCLUDE
35,7501_RichardBoone_35_m.jpg,TRAIN,EXCLUDE
61,7392_LyleTalbot_61_m.jpg,TRAIN,EXCLUDE
43,1333_AlbertCamus_43_m.jpg,TRAIN,EXCLUDE
58,1927_EdwardFox_58_m.jpg,TRAIN,EXCLUDE
60,13753_PatriciaNeal_60_f.jpg,TRAIN,EXCLUDE
36,6603_LouCostello_36_m.jpg,TRAIN,EXCLUDE
55,7806_AndyGriffith_55_m.jpg,TEST,EXCLUDE
36,3166_DerekJacobi_36_m.jpg,VAL,EXCLUDE
70,6327_FernandoRey_70_m.jpg,VAL,EXCLUDE
19,12488_AnneBaxter_19_f.jpg,VAL,EXCLUDE
50,4251_JeffreyJones_50_m.jpg,TEST,EXCLUDE
42,1915_EdwardFox_42_m.jpg,TRAIN,EXCLUDE
70,6812_RoyScheider_70_m.jpg,TRAIN,EXCLUDE
67,2867_RyanONeal_67_m.jpg,TRAIN,EXCLUDE
46,2888_SamElliott_46_m.jpg,TEST,EXCLUDE
65,8135_LeslieNielsen_65_m.jpg,TRAIN,EXCLUDE
39,1773_TomHanks_39_m.jpg,TRAIN,EXCLUDE
33,9423_Thanasisveggos_33_m.jpg,TEST,EXCLUDE
39,2058_JonVoight_39_m.jpg,TRAIN,EXCLUDE
50,6177_DenzelWashington_50_m.jpg,TRAIN,EXCLUDE
43,9322_GeorgeMontgomery_43_m.jpg,TEST,EXCLUDE
35,182_JhonLenon_35_m.jpg,TRAIN,EXCLUDE
34,7205_JohnWayne_34_m.jpg,TRAIN,EXCLUDE
82,11555_LaurenBacall_82_f.jpg,TEST,EXCLUDE
57,14970_AmandaBlake_57_f.jpg,TRAIN,EXCLUDE
43,15936_VeronicaLake_43_f.jpg,TRAIN,EXCLUDE
54,1570_IanHolm_54_m.jpg,VAL,EXCLUDE
25,1468_RabindranathTagore_25_m.jpg,TRAIN,EXCLUDE
26,5764_BenGazzara_26_m.jpg,TRAIN,EXCLUDE
52,11780_TildaSwinton_52_f.jpg,TRAIN,EXCLUDE
25,5690_RoyRogers_25_m.jpg,TRAIN,EXCLUDE
41,8419_VictorMature_41_m.jpg,TRAIN,EXCLUDE
33,11403_AnnetteBening_33_f.jpg,TRAIN,EXCLUDE
56,6157_DanaAndrews_56_m.jpg,TRAIN,EXCLUDE
23,13962_DeborahKerr_23_f.jpg,TRAIN,EXCLUDE
75,8200_PeterUstinov_75_m.jpg,TEST,EXCLUDE
42,12637_HedyLamarr_42_f.jpg,TRAIN,EXCLUDE
67,8121_LeslieNielsen_67_m.jpg,TEST,EXCLUDE
53,7519_RichardBoone_53_m.jpg,VAL,EXCLUDE
